Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,Langs,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,ProfGroup,NativeRange,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Response,MainVerb,VerbList,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Reg_Main,Reg_Numerical,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Task,Modality,MV_Class,SV_Class,Condition,Verb_Condition,Grupo,Tarea,FofA,Token_Differential,FofA_Std,FofA_Prod_Std,FofA_Comp_Std,AoA_ENG_Std,DELE_Std,Token_Main_Std,Token_Differential_Std,Token_Pret_Std,Token_Sub_Std,LOR_Std
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,B,23C,22,0,#07: faltar,faltar,182742,66767,55352,Regular,1,DativeExp,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,E,Regular stative with durante,Aprendices,Receptiva,12,-11415,-0.909308794246566,-0.6786717281211088,-1.1137172136993443,-0.33557036346224145,-0.16317663152219455,-0.5889382845842254,NA,NA,NA,-0.7244628488387946
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,B,33C,25,0,#07: faltar,faltar,182742,66767,55352,Regular,1,DativeExp,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,G,Regular stative with entre,Aprendices,Receptiva,12,-11415,-0.909308794246566,-0.6786717281211088,-1.1137172136993443,-0.33557036346224145,-0.16317663152219455,-0.5889382845842254,NA,NA,NA,-0.7244628488387946
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,B,28C,27,0,#06: creer,creer,537246,33274,70392,Irregular,0,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,F,Irregular stative with durante,Aprendices,Receptiva,12,37118,-0.909308794246566,-0.6786717281211088,-1.1137172136993443,-0.33557036346224145,-0.16317663152219455,-0.49226724812922756,NA,NA,NA,-0.7244628488387946
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,B,38C,30,1,#03: haber,haber,7679109,1017563,4153642,Irregular,0,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,H,Irregular stative with entre,Aprendices,Receptiva,12,3136079,-0.909308794246566,-0.6786717281211088,-1.1137172136993443,-0.33557036346224145,-0.16317663152219455,1.4552743830783201,NA,NA,NA,-0.7244628488387946
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,B,24C,32,0,#09: doler,doler,69627,11678,6450,Regular,1,DativeExp,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,E,Regular stative with durante,Aprendices,Receptiva,12,-5228,-0.909308794246566,-0.6786717281211088,-1.1137172136993443,-0.33557036346224145,-0.16317663152219455,-0.6197840417226698,NA,NA,NA,-0.7244628488387946
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,B,34C,35,1,#08: amar,amar,80242,5580,14966,Regular,1,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,G,Regular stative with entre,Aprendices,Receptiva,12,9386,-0.909308794246566,-0.6786717281211088,-1.1137172136993443,-0.33557036346224145,-0.16317663152219455,-0.6168893972279115,NA,NA,NA,-0.7244628488387946
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,B,29C,37,1,#02: tener,tener,8031798,2061773,1797701,Irregular,0,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,F,Irregular stative with durante,Aprendices,Receptiva,12,-264072,-0.909308794246566,-0.6786717281211088,-1.1137172136993443,-0.33557036346224145,-0.16317663152219455,1.5514504803191882,NA,NA,NA,-0.7244628488387946
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,B,39C,40,1,#06: creer,creer,537246,33274,70392,Irregular,0,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,H,Irregular stative with entre,Aprendices,Receptiva,12,37118,-0.909308794246566,-0.6786717281211088,-1.1137172136993443,-0.33557036346224145,-0.16317663152219455,-0.49226724812922756,NA,NA,NA,-0.7244628488387946
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,B,25C,42,0,#08: amar,amar,80242,5580,14966,Regular,1,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,E,Regular stative with durante,Aprendices,Receptiva,12,9386,-0.909308794246566,-0.6786717281211088,-1.1137172136993443,-0.33557036346224145,-0.16317663152219455,-0.6168893972279115,NA,NA,NA,-0.7244628488387946
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,B,35C,45,1,#04: vivir,vivir,599425,225093,130040,Regular,1,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,G,Regular stative with entre,Aprendices,Receptiva,12,-95053,-0.909308794246566,-0.6786717281211088,-1.1137172136993443,-0.33557036346224145,-0.16317663152219455,-0.47531142146511285,NA,NA,NA,-0.7244628488387946
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,B,30C,47,0,#03: haber,haber,7679109,1017563,4153642,Irregular,0,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,F,Irregular stative with durante,Aprendices,Receptiva,12,3136079,-0.909308794246566,-0.6786717281211088,-1.1137172136993443,-0.33557036346224145,-0.16317663152219455,1.4552743830783201,NA,NA,NA,-0.7244628488387946
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,B,40C,50,1,#10: excluir,excluir,53412,6569,1574,Irregular,0,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,H,Irregular stative with entre,Aprendices,Receptiva,12,-4995,-0.909308794246566,-0.6786717281211088,-1.1137172136993443,-0.33557036346224145,-0.16317663152219455,-0.62420577139601,NA,NA,NA,-0.7244628488387946
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,40C,2,1,#10: excluir,excluir,53412,6569,1574,Irregular,0,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,H,Irregular stative with entre,Herencia,Receptiva,22,-4995,0.11630397956078366,0.14762647862453113,0.08368973282133811,-0.33557036346224145,-0.46208655199239573,-0.62420577139601,NA,NA,NA,-0.7244628488387946
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,30C,4,0,#05: gustar,gustar,541858,94346,59408,Regular,1,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,F,Irregular stative with durante,Herencia,Receptiva,22,-34938,0.11630397956078366,0.14762647862453113,0.08368973282133811,-0.33557036346224145,-0.46208655199239573,-0.4910095844071526,NA,NA,NA,-0.7244628488387946
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,35C,7,0,#04: vivir,vivir,599425,225093,130040,Regular,1,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,G,Regular stative with entre,Herencia,Receptiva,22,-95053,0.11630397956078366,0.14762647862453113,0.08368973282133811,-0.33557036346224145,-0.46208655199239573,-0.47531142146511285,NA,NA,NA,-0.7244628488387946
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,25C,9,0,#08: amar,amar,80242,5580,14966,Regular,1,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,E,Regular stative with durante,Herencia,Receptiva,22,9386,0.11630397956078366,0.14762647862453113,0.08368973282133811,-0.33557036346224145,-0.46208655199239573,-0.6168893972279115,NA,NA,NA,-0.7244628488387946
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,39C,12,0,#06: creer,creer,537246,33274,70392,Irregular,0,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,H,Irregular stative with entre,Herencia,Receptiva,22,37118,0.11630397956078366,0.14762647862453113,0.08368973282133811,-0.33557036346224145,-0.46208655199239573,-0.49226724812922756,NA,NA,NA,-0.7244628488387946
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,29C,14,1,#02: tener,tener,8031798,2061773,1797701,Irregular,0,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,F,Irregular stative with durante,Herencia,Receptiva,22,-264072,0.11630397956078366,0.14762647862453113,0.08368973282133811,-0.33557036346224145,-0.46208655199239573,1.5514504803191882,NA,NA,NA,-0.7244628488387946
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,34C,17,1,#08: amar,amar,80242,5580,14966,Regular,1,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,G,Regular stative with entre,Herencia,Receptiva,22,9386,0.11630397956078366,0.14762647862453113,0.08368973282133811,-0.33557036346224145,-0.46208655199239573,-0.6168893972279115,NA,NA,NA,-0.7244628488387946
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,24C,19,0,#09: doler,doler,69627,11678,6450,Regular,1,DativeExp,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,E,Regular stative with durante,Herencia,Receptiva,22,-5228,0.11630397956078366,0.14762647862453113,0.08368973282133811,-0.33557036346224145,-0.46208655199239573,-0.6197840417226698,NA,NA,NA,-0.7244628488387946
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,38C,22,1,#05: gustar,gustar,541858,94346,59408,Regular,1,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,H,Irregular stative with entre,Herencia,Receptiva,22,-34938,0.11630397956078366,0.14762647862453113,0.08368973282133811,-0.33557036346224145,-0.46208655199239573,-0.4910095844071526,NA,NA,NA,-0.7244628488387946
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,28C,24,0,#06: creer,creer,537246,33274,70392,Irregular,0,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,F,Irregular stative with durante,Herencia,Receptiva,22,37118,0.11630397956078366,0.14762647862453113,0.08368973282133811,-0.33557036346224145,-0.46208655199239573,-0.49226724812922756,NA,NA,NA,-0.7244628488387946
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,33C,27,1,#07: faltar,faltar,182742,66767,55352,Regular,1,DativeExp,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,G,Regular stative with entre,Herencia,Receptiva,22,-11415,0.11630397956078366,0.14762647862453113,0.08368973282133811,-0.33557036346224145,-0.46208655199239573,-0.5889382845842254,NA,NA,NA,-0.7244628488387946
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,23C,29,1,#07: faltar,faltar,182742,66767,55352,Regular,1,DativeExp,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,E,Regular stative with durante,Herencia,Receptiva,22,-11415,0.11630397956078366,0.14762647862453113,0.08368973282133811,-0.33557036346224145,-0.46208655199239573,-0.5889382845842254,NA,NA,NA,-0.7244628488387946
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,36C,32,0,#02: tener,tener,8031798,2061773,1797701,Irregular,0,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,H,Irregular stative with entre,Herencia,Receptiva,22,-264072,0.11630397956078366,0.14762647862453113,0.08368973282133811,-0.33557036346224145,-0.46208655199239573,1.5514504803191882,NA,NA,NA,-0.7244628488387946
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,27C,34,0,#01: estar,estar,10180830,1173419,2479642,Irregular,0,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,F,Irregular stative with durante,Herencia,Receptiva,22,1306223,0.11630397956078366,0.14762647862453113,0.08368973282133811,-0.33557036346224145,-0.46208655199239573,2.1374781438010024,NA,NA,NA,-0.7244628488387946
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,32C,37,1,#05: gustar,gustar,541858,94346,59408,Regular,1,DativeExp,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,G,Regular stative with entre,Herencia,Receptiva,22,-34938,0.11630397956078366,0.14762647862453113,0.08368973282133811,-0.33557036346224145,-0.46208655199239573,-0.4910095844071526,NA,NA,NA,-0.7244628488387946
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,22C,39,0,#05: gustar,gustar,541858,94346,59408,Regular,1,DativeExp,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,E,Regular stative with durante,Herencia,Receptiva,22,-34938,0.11630397956078366,0.14762647862453113,0.08368973282133811,-0.33557036346224145,-0.46208655199239573,-0.4910095844071526,NA,NA,NA,-0.7244628488387946
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,37C,42,0,#01: estar,estar,10180830,1173419,2479642,Irregular,0,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,H,Irregular stative with entre,Herencia,Receptiva,22,1306223,0.11630397956078366,0.14762647862453113,0.08368973282133811,-0.33557036346224145,-0.46208655199239573,2.1374781438010024,NA,NA,NA,-0.7244628488387946
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,26C,44,1,#10: excluir,excluir,53412,6569,1574,Irregular,0,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,F,Irregular stative with durante,Herencia,Receptiva,22,-4995,0.11630397956078366,0.14762647862453113,0.08368973282133811,-0.33557036346224145,-0.46208655199239573,-0.62420577139601,NA,NA,NA,-0.7244628488387946
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,31C,47,1,#09: doler,doler,69627,11678,6450,Regular,1,DativeExp,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,G,Regular stative with entre,Herencia,Receptiva,22,-5228,0.11630397956078366,0.14762647862453113,0.08368973282133811,-0.33557036346224145,-0.46208655199239573,-0.6197840417226698,NA,NA,NA,-0.7244628488387946
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,A,21C,49,0,#04: vivir,vivir,599425,225093,130040,Regular,1,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,E,Regular stative with durante,Herencia,Receptiva,22,-95053,0.11630397956078366,0.14762647862453113,0.08368973282133811,-0.33557036346224145,-0.46208655199239573,-0.47531142146511285,NA,NA,NA,-0.7244628488387946
L2L10,17,Female,L2 Learner,L2 Learner,34,2,13,0,2,38,3,45,Advanced,Native Range,20,20,B,21C,2,0,#04: vivir,vivir,599425,225093,130040,Regular,1,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,E,Regular stative with durante,Aprendices,Receptiva,40,-95053,1.962406972414013,2.006797443802221,1.8798001526023616,-0.33557036346224145,1.1819180105937108,-0.47531142146511285,NA,NA,NA,0.8385261395283149
L2L10,17,Female,L2 Learner,L2 Learner,34,2,13,0,2,38,3,45,Advanced,Native Range,20,20,B,31C,5,0,#09: doler,doler,69627,11678,6450,Regular,1,DativeExp,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,G,Regular stative with entre,Aprendices,Receptiva,40,-5228,1.962406972414013,2.006797443802221,1.8798001526023616,-0.33557036346224145,1.1819180105937108,-0.6197840417226698,NA,NA,NA,0.8385261395283149
L2L10,17,Female,L2 Learner,L2 Learner,34,2,13,0,2,38,3,45,Advanced,Native Range,20,20,B,26C,7,1,#10: excluir,excluir,53412,6569,1574,Irregular,0,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,F,Irregular stative with durante,Aprendices,Receptiva,40,-4995,1.962406972414013,2.006797443802221,1.8798001526023616,-0.33557036346224145,1.1819180105937108,-0.62420577139601,NA,NA,NA,0.8385261395283149
L2L10,17,Female,L2 Learner,L2 Learner,34,2,13,0,2,38,3,45,Advanced,Native Range,20,20,B,37C,10,0,#01: estar,estar,10180830,1173419,2479642,Irregular,0,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,H,Irregular stative with entre,Aprendices,Receptiva,40,1306223,1.962406972414013,2.006797443802221,1.8798001526023616,-0.33557036346224145,1.1819180105937108,2.1374781438010024,NA,NA,NA,0.8385261395283149
L2L10,17,Female,L2 Learner,L2 Learner,34,2,13,0,2,38,3,45,Advanced,Native Range,20,20,B,22C,12,0,#05: gustar,gustar,541858,94346,59408,Regular,1,DativeExp,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,E,Regular stative with durante,Aprendices,Receptiva,40,-34938,1.962406972414013,2.006797443802221,1.8798001526023616,-0.33557036346224145,1.1819180105937108,-0.4910095844071526,NA,NA,NA,0.8385261395283149
L2L10,17,Female,L2 Learner,L2 Learner,34,2,13,0,2,38,3,45,Advanced,Native Range,20,20,B,32C,15,0,#05: gustar,gustar,541858,94346,59408,Regular,1,DativeExp,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,G,Regular stative with entre,Aprendices,Receptiva,40,-34938,1.962406972414013,2.006797443802221,1.8798001526023616,-0.33557036346224145,1.1819180105937108,-0.4910095844071526,NA,NA,NA,0.8385261395283149
L2L10,17,Female,L2 Learner,L2 Learner,34,2,13,0,2,38,3,45,Advanced,Native Range,20,20,B,27C,17,1,#01: estar,estar,10180830,1173419,2479642,Irregular,0,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,F,Irregular stative with durante,Aprendices,Receptiva,40,1306223,1.962406972414013,2.006797443802221,1.8798001526023616,-0.33557036346224145,1.1819180105937108,2.1374781438010024,NA,NA,NA,0.8385261395283149
L2L10,17,Female,L2 Learner,L2 Learner,34,2,13,0,2,38,3,45,Advanced,Native Range,20,20,B,36C,20,1,#02: tener,tener,8031798,2061773,1797701,Irregular,0,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,H,Irregular stative with entre,Aprendices,Receptiva,40,-264072,1.962406972414013,2.006797443802221,1.8798001526023616,-0.33557036346224145,1.1819180105937108,1.5514504803191882,NA,NA,NA,0.8385261395283149
L2L10,17,Female,L2 Learner,L2 Learner,34,2,13,0,2,38,3,45,Advanced,Native Range,20,20,B,23C,22,0,#07: faltar,faltar,182742,66767,55352,Regular,1,DativeExp,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,E,Regular stative with durante,Aprendices,Receptiva,40,-11415,1.962406972414013,2.006797443802221,1.8798001526023616,-0.33557036346224145,1.1819180105937108,-0.5889382845842254,NA,NA,NA,0.8385261395283149
L2L10,17,Female,L2 Learner,L2 Learner,34,2,13,0,2,38,3,45,Advanced,Native Range,20,20,B,33C,25,1,#07: faltar,faltar,182742,66767,55352,Regular,1,DativeExp,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,G,Regular stative with entre,Aprendices,Receptiva,40,-11415,1.962406972414013,2.006797443802221,1.8798001526023616,-0.33557036346224145,1.1819180105937108,-0.5889382845842254,NA,NA,NA,0.8385261395283149
L2L10,17,Female,L2 Learner,L2 Learner,34,2,13,0,2,38,3,45,Advanced,Native Range,20,20,B,28C,27,0,#06: creer,creer,537246,33274,70392,Irregular,0,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,F,Irregular stative with durante,Aprendices,Receptiva,40,37118,1.962406972414013,2.006797443802221,1.8798001526023616,-0.33557036346224145,1.1819180105937108,-0.49226724812922756,NA,NA,NA,0.8385261395283149
L2L10,17,Female,L2 Learner,L2 Learner,34,2,13,0,2,38,3,45,Advanced,Native Range,20,20,B,38C,30,1,#03: haber,haber,7679109,1017563,4153642,Irregular,0,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,H,Irregular stative with entre,Aprendices,Receptiva,40,3136079,1.962406972414013,2.006797443802221,1.8798001526023616,-0.33557036346224145,1.1819180105937108,1.4552743830783201,NA,NA,NA,0.8385261395283149
L2L10,17,Female,L2 Learner,L2 Learner,34,2,13,0,2,38,3,45,Advanced,Native Range,20,20,B,24C,32,0,#09: doler,doler,69627,11678,6450,Regular,1,DativeExp,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,E,Regular stative with durante,Aprendices,Receptiva,40,-5228,1.962406972414013,2.006797443802221,1.8798001526023616,-0.33557036346224145,1.1819180105937108,-0.6197840417226698,NA,NA,NA,0.8385261395283149
L2L10,17,Female,L2 Learner,L2 Learner,34,2,13,0,2,38,3,45,Advanced,Native Range,20,20,B,34C,35,0,#08: amar,amar,80242,5580,14966,Regular,1,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,G,Regular stative with entre,Aprendices,Receptiva,40,9386,1.962406972414013,2.006797443802221,1.8798001526023616,-0.33557036346224145,1.1819180105937108,-0.6168893972279115,NA,NA,NA,0.8385261395283149
L2L10,17,Female,L2 Learner,L2 Learner,34,2,13,0,2,38,3,45,Advanced,Native Range,20,20,B,29C,37,1,#02: tener,tener,8031798,2061773,1797701,Irregular,0,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,F,Irregular stative with durante,Aprendices,Receptiva,40,-264072,1.962406972414013,2.006797443802221,1.8798001526023616,-0.33557036346224145,1.1819180105937108,1.5514504803191882,NA,NA,NA,0.8385261395283149
L2L10,17,Female,L2 Learner,L2 Learner,34,2,13,0,2,38,3,45,Advanced,Native Range,20,20,B,39C,40,0,#06: creer,creer,537246,33274,70392,Irregular,0,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,H,Irregular stative with entre,Aprendices,Receptiva,40,37118,1.962406972414013,2.006797443802221,1.8798001526023616,-0.33557036346224145,1.1819180105937108,-0.49226724812922756,NA,NA,NA,0.8385261395283149
L2L10,17,Female,L2 Learner,L2 Learner,34,2,13,0,2,38,3,45,Advanced,Native Range,20,20,B,25C,42,0,#08: amar,amar,80242,5580,14966,Regular,1,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,E,Regular stative with durante,Aprendices,Receptiva,40,9386,1.962406972414013,2.006797443802221,1.8798001526023616,-0.33557036346224145,1.1819180105937108,-0.6168893972279115,NA,NA,NA,0.8385261395283149
L2L10,17,Female,L2 Learner,L2 Learner,34,2,13,0,2,38,3,45,Advanced,Native Range,20,20,B,35C,45,1,#04: vivir,vivir,599425,225093,130040,Regular,1,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,G,Regular stative with entre,Aprendices,Receptiva,40,-95053,1.962406972414013,2.006797443802221,1.8798001526023616,-0.33557036346224145,1.1819180105937108,-0.47531142146511285,NA,NA,NA,0.8385261395283149
L2L10,17,Female,L2 Learner,L2 Learner,34,2,13,0,2,38,3,45,Advanced,Native Range,20,20,B,30C,47,1,#03: haber,haber,7679109,1017563,4153642,Irregular,0,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,F,Irregular stative with durante,Aprendices,Receptiva,40,3136079,1.962406972414013,2.006797443802221,1.8798001526023616,-0.33557036346224145,1.1819180105937108,1.4552743830783201,NA,NA,NA,0.8385261395283149
L2L10,17,Female,L2 Learner,L2 Learner,34,2,13,0,2,38,3,45,Advanced,Native Range,20,20,B,40C,50,1,#10: excluir,excluir,53412,6569,1574,Irregular,0,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,H,Irregular stative with entre,Aprendices,Receptiva,40,-4995,1.962406972414013,2.006797443802221,1.8798001526023616,-0.33557036346224145,1.1819180105937108,-0.62420577139601,NA,NA,NA,0.8385261395283149
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,40C,2,0,#10: excluir,excluir,53412,6569,1574,Irregular,0,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,H,Irregular stative with entre,Herencia,Receptiva,38,-4995,1.757284417652543,1.800222892115811,1.6802323281822478,-0.33557036346224145,-0.6115415122274963,-0.62420577139601,NA,NA,NA,0.057031645344760164
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,30C,4,0,#05: gustar,gustar,541858,94346,59408,Regular,1,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,F,Irregular stative with durante,Herencia,Receptiva,38,-34938,1.757284417652543,1.800222892115811,1.6802323281822478,-0.33557036346224145,-0.6115415122274963,-0.4910095844071526,NA,NA,NA,0.057031645344760164
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,35C,7,0,#04: vivir,vivir,599425,225093,130040,Regular,1,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,G,Regular stative with entre,Herencia,Receptiva,38,-95053,1.757284417652543,1.800222892115811,1.6802323281822478,-0.33557036346224145,-0.6115415122274963,-0.47531142146511285,NA,NA,NA,0.057031645344760164
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,25C,9,0,#08: amar,amar,80242,5580,14966,Regular,1,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,E,Regular stative with durante,Herencia,Receptiva,38,9386,1.757284417652543,1.800222892115811,1.6802323281822478,-0.33557036346224145,-0.6115415122274963,-0.6168893972279115,NA,NA,NA,0.057031645344760164
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,39C,12,0,#06: creer,creer,537246,33274,70392,Irregular,0,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,H,Irregular stative with entre,Herencia,Receptiva,38,37118,1.757284417652543,1.800222892115811,1.6802323281822478,-0.33557036346224145,-0.6115415122274963,-0.49226724812922756,NA,NA,NA,0.057031645344760164
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,29C,14,0,#02: tener,tener,8031798,2061773,1797701,Irregular,0,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,F,Irregular stative with durante,Herencia,Receptiva,38,-264072,1.757284417652543,1.800222892115811,1.6802323281822478,-0.33557036346224145,-0.6115415122274963,1.5514504803191882,NA,NA,NA,0.057031645344760164
L2L11,49,Male,L2 Learner,L2 Learner,34,2,13,0,1,40,10,33,Intermediate,Intermediate,19,19,A,34C,17,0,#08: amar,amar,80242,5580,14966,Regular,1,Canonical,NA,NA,Aspect,Preterit,APST,Interpretation,NA,NA,G,Regular stative with entre,Herencia,Receptiva,38,9386,1.757284417652543,1.800222892115811,1.6802323281822478,-0.33557036346224145,-0.6115415122274963,-0.6168893972279115,NA,NA,NA,0.057031645344760164
